Date,Drillhole_USC,Average of Daily rainfall,Average of Total Head
2023-10-23 05:00:00,BH20-29_CH,0,1143.10620047824
2023-10-23 05:00:00,BH20-29_ExWR,0,1142.90265137226
2023-10-23 05:00:00,BH20-29_GP-GC,0,1142.89156458408
2023-10-23 05:00:00,BH20-29_WR,0,1142.64760695327
2023-10-23 05:00:00,P3_CH,0,1146.39647841448
2023-10-23 06:00:00,BH20-29_CH,0,1143.08944298448
2023-10-23 06:00:00,BH20-29_ExWR,0,1142.90229142409
2023-10-23 06:00:00,BH20-29_GP-GC,0,1142.8910232135
2023-10-23 06:00:00,BH20-29_WR,0,1142.64748315521
2023-10-23 06:00:00,P3_CH,0,1146.39688335582
2023-10-23 07:00:00,BH20-29_CH,0,1143.08027920459
2023-10-23 07:00:00,BH20-29_ExWR,0,1142.90168228095
2023-10-23 07:00:00,BH20-29_GP-GC,0,1142.89038630685
2023-10-23 07:00:00,BH20-29_WR,0,1142.64692606386
2023-10-23 07:00:00,P3_CH,0,1146.3979246333
2023-10-23 08:00:00,BH20-29_CH,0,1143.07685079268
2023-10-23 08:00:00,BH20-29_ExWR,0,1142.90389734647
2023-10-23 08:00:00,BH20-29_GP-GC,0,1142.89166012005
2023-10-23 08:00:00,BH20-29_WR,0,1142.64808667073
2023-10-23 08:00:00,P3_CH,0,1146.40023858192
2023-10-23 09:00:00,BH20-29_CH,0,1143.07992675115
2023-10-23 09:00:00,BH20-29_ExWR,0,1142.9087151099
2023-10-23 09:00:00,BH20-29_GP-GC,0,1142.89509941387
2023-10-23 09:00:00,BH20-29_WR,0,1142.65198630686
2023-10-23 09:00:00,P3_CH,0,1146.40428798764
2023-10-23 10:00:00,BH20-29_CH,0,1143.07883734943
2023-10-23 10:00:00,BH20-29_ExWR,0,1142.909324252
2023-10-23 10:00:00,BH20-29_GP-GC,0,1142.89509941387
2023-10-23 10:00:00,BH20-29_WR,0,1142.65305406358
2023-10-23 10:00:00,P3_CH,0,1146.40509786811
2023-10-23 11:00:00,BH20-29_CH,0,1143.07733141132
2023-10-23 11:00:00,BH20-29_ExWR,0,1142.90976726438
2023-10-23 11:00:00,BH20-29_GP-GC,0,1142.89500387797
2023-10-23 11:00:00,BH20-29_WR,0,1142.65395159794
2023-10-23 11:00:00,P3_CH,0,1146.4057920512
2023-10-23 12:00:00,BH20-29_CH,0,1143.0746719875
2023-10-23 12:00:00,BH20-29_ExWR,0,1142.90838285053
2023-10-23 12:00:00,BH20-29_GP-GC,0,1142.8936345298
2023-10-23 12:00:00,BH20-29_WR,0,1142.65344093187
2023-10-23 12:00:00,P3_CH,0,1146.40530033819
2023-10-23 13:00:00,BH20-29_CH,0,1143.07105132365
2023-10-23 13:00:00,BH20-29_ExWR,0,1142.9045618659
2023-10-23 13:00:00,BH20-29_GP-GC,0,1142.89054553352
2023-10-23 13:00:00,BH20-29_WR,0,1142.6507019034
2023-10-23 13:00:00,P3_CH,0,1146.40370950145
2023-10-23 14:00:00,BH20-29_CH,0,1143.06775107001
2023-10-23 14:00:00,BH20-29_ExWR,0,1142.90165459262
2023-10-23 14:00:00,BH20-29_GP-GC,0,1142.88857112238
2023-10-23 14:00:00,BH20-29_WR,0,1142.64771527658
2023-10-23 14:00:00,P3_CH,0,1146.40255252873
2023-10-23 15:00:00,BH20-29_CH,0,1143.06682187195
2023-10-23 15:00:00,BH20-29_ExWR,0,1142.90140539767
2023-10-23 15:00:00,BH20-29_GP-GC,0,1142.88863481308
2023-10-23 15:00:00,BH20-29_WR,0,1142.64687963958
2023-10-23 15:00:00,P3_CH,0,1146.4032177881
2023-10-23 16:00:00,BH20-29_CH,0,1143.06557226047
2023-10-23 16:00:00,BH20-29_ExWR,0,1142.9019591642
2023-10-23 16:00:00,BH20-29_GP-GC,0,1142.8889214212
2023-10-23 16:00:00,BH20-29_WR,0,1142.64703438719
2023-10-23 16:00:00,P3_CH,0,1146.40425906333
2023-10-23 17:00:00,BH20-29_CH,0,1143.06765494608
2023-10-23 17:00:00,BH20-29_ExWR,0,1142.90345433346
2023-10-23 17:00:00,BH20-29_GP-GC,0,1142.88997231747
2023-10-23 17:00:00,BH20-29_WR,0,1142.64800929695
2023-10-23 17:00:00,P3_CH,0,1146.40605236981
2023-10-23 18:00:00,BH20-29_CH,0,1143.06746269822
2023-10-23 18:00:00,BH20-29_ExWR,0,1142.90481106066
2023-10-23 18:00:00,BH20-29_GP-GC,0,1142.89095952283
2023-10-23 18:00:00,BH20-29_WR,0,1142.6492472772
2023-10-23 18:00:00,P3_CH,0,1146.40775890239
2023-10-23 19:00:00,BH20-29_CH,0,1143.06839189615
2023-10-23 19:00:00,BH20-29_ExWR,0,1142.90813365599
2023-10-23 19:00:00,BH20-29_GP-GC,0,1142.89353899386
2023-10-23 19:00:00,BH20-29_WR,0,1142.65211010476
2023-10-23 19:00:00,P3_CH,0,1146.41073810095
2023-10-23 20:00:00,BH20-29_CH,0,1143.06954538296
2023-10-23 20:00:00,BH20-29_ExWR,0,1142.91104092471
2023-10-23 20:00:00,BH20-29_GP-GC,0,1142.89608661808
2023-10-23 20:00:00,BH20-29_WR,0,1142.65484913207
2023-10-23 20:00:00,P3_CH,0,1146.41316773638
2023-10-23 21:00:00,BH20-29_CH,0,1143.06989783721
2023-10-23 21:00:00,BH20-29_ExWR,0,1142.91176081951
2023-10-23 21:00:00,BH20-29_GP-GC,0,1142.89630953513
2023-10-23 21:00:00,BH20-29_WR,0,1142.65608710977
2023-10-23 21:00:00,P3_CH,0,1146.41458502278
2023-10-23 22:00:00,BH20-29_CH,0,1143.07149990163
2023-10-23 22:00:00,BH20-29_ExWR,0,1142.91624631503
2023-10-23 22:00:00,BH20-29_GP-GC,0,1142.90013096848
2023-10-23 22:00:00,BH20-29_WR,0,1142.65964629312
2023-10-23 22:00:00,P3_CH,0,1146.41776668366
2023-10-23 23:00:00,BH20-29_CH,0,1143.07037845659
2023-10-23 23:00:00,BH20-29_ExWR,0,1142.91430813855
2023-10-23 23:00:00,BH20-29_GP-GC,0,1142.89809287111
2023-10-23 23:00:00,BH20-29_WR,0,1142.6590892038
2023-10-23 23:00:00,P3_CH,0,1146.41741959355
2023-10-24 00:00:00,BH20-29_CH,0,1143.07028233272
2023-10-24 00:00:00,BH20-29_ExWR,0,1142.91488959159
2023-10-24 00:00:00,BH20-29_GP-GC,0,1142.89847501444
2023-10-24 00:00:00,BH20-29_WR,0,1142.65964629312
2023-10-24 00:00:00,P3_CH,0,1146.41857656043
2023-10-24 01:00:00,BH20-29_CH,0,1143.07005804368
2023-10-24 01:00:00,BH20-29_ExWR,0,1142.91655088554
2023-10-24 01:00:00,BH20-29_GP-GC,0,1142.89984436109
2023-10-24 01:00:00,BH20-29_WR,0,1142.66105449069
2023-10-24 01:00:00,P3_CH,0,1146.42025416159
2023-10-24 02:00:00,BH20-29_CH,0,1143.06922496999
2023-10-24 02:00:00,BH20-29_ExWR,0,1142.91630169149
2023-10-24 02:00:00,BH20-29_GP-GC,0,1142.89962144423
2023-10-24 02:00:00,BH20-29_WR,0,1142.66122471234
2023-10-24 02:00:00,P3_CH,0,1146.42106403767
2023-10-24 03:00:00,BH20-29_CH,0,1143.06932109388
2023-10-24 03:00:00,BH20-29_ExWR,0,1142.91740922049
2023-10-24 03:00:00,BH20-29_GP-GC,0,1142.90054495689
2023-10-24 03:00:00,BH20-29_WR,0,1142.66207582043
2023-10-24 03:00:00,P3_CH,0,1146.42285733391
2023-10-24 04:00:00,BH20-29_CH,0,1143.06912884609
2023-10-24 04:00:00,BH20-29_ExWR,0,1142.9162186268
2023-10-24 04:00:00,BH20-29_GP-GC,0,1142.89949406315
2023-10-24 04:00:00,BH20-29_WR,0,1142.66165800376
2023-10-24 04:00:00,P3_CH,0,1146.42369613339
2023-10-24 05:00:00,BH20-29_CH,0,1143.06794331786
2023-10-24 05:00:00,BH20-29_ExWR,0,1142.91577561511
2023-10-24 05:00:00,BH20-29_GP-GC,0,1142.89927114627
2023-10-24 05:00:00,BH20-29_WR,0,1142.66110091478
2023-10-24 05:00:00,P3_CH,0,1146.42546050394
2023-10-24 06:00:00,BH20-29_CH,0,1143.06775107001
2023-10-24 06:00:00,BH20-29_ExWR,0,1142.91502803278
2023-10-24 06:00:00,BH20-29_GP-GC,0,1142.89872977664
2023-10-24 06:00:00,BH20-29_WR,0,1142.66042002812
2023-10-24 06:00:00,P3_CH,0,1146.42583651719
2023-10-24 07:00:00,BH20-29_CH,0,1143.06775107001
2023-10-24 07:00:00,BH20-29_ExWR,0,1142.91558179749
2023-10-24 07:00:00,BH20-29_GP-GC,0,1142.89936668208
2023-10-24 07:00:00,BH20-29_WR,0,1142.66042002812
2023-10-24 07:00:00,P3_CH,0,1146.42722487342
2023-10-24 08:00:00,BH20-29_CH,0,1143.06832781354
2023-10-24 08:00:00,BH20-29_ExWR,0,1142.91649550909
2023-10-24 08:00:00,BH20-29_GP-GC,0,1142.90022650427
2023-10-24 08:00:00,BH20-29_WR,0,1142.66114733887
2023-10-24 08:00:00,P3_CH,0,1146.42965449524
2023-10-24 09:00:00,BH20-29_CH,0,1143.06976967203
2023-10-24 09:00:00,BH20-29_ExWR,0,1142.9192920191
2023-10-24 09:00:00,BH20-29_GP-GC,0,1142.90264674362
2023-10-24 09:00:00,BH20-29_WR,0,1142.66323642203
2023-10-24 09:00:00,P3_CH,0,1146.43263367164
2023-10-24 10:00:00,BH20-29_CH,0,1143.07050662176
2023-10-24 10:00:00,BH20-29_ExWR,0,1142.92081487029
2023-10-24 10:00:00,BH20-29_GP-GC,0,1142.90372948185
2023-10-24 10:00:00,BH20-29_WR,0,1142.66483031423
2023-10-24 10:00:00,P3_CH,0,1146.43436911281
2023-10-24 11:00:00,BH20-29_CH,0,1143.0699619198
2023-10-24 11:00:00,BH20-29_ExWR,0,1142.92203315084
2023-10-24 11:00:00,BH20-29_GP-GC,0,1142.90443007703
2023-10-24 11:00:00,BH20-29_WR,0,1142.66592901618
2023-10-24 11:00:00,P3_CH,0,1146.43665410879
2023-10-24 12:00:00,BH20-29_CH,0,1143.07380687339
2023-10-24 12:00:00,BH20-29_ExWR,0,1142.92114712866
2023-10-24 12:00:00,BH20-29_GP-GC,0,1142.9034428747
2023-10-24 12:00:00,BH20-29_WR,0,1142.66580521879
2023-10-24 12:00:00,P3_CH,0,1146.43734828443
2023-10-24 13:00:00,BH20-29_CH,0,1143.06903272219
2023-10-24 13:00:00,BH20-29_ExWR,0,1142.91452964448
2023-10-24 13:00:00,BH20-29_GP-GC,0,1142.8976151919
2023-10-24 13:00:00,BH20-29_WR,0,1142.66117828825
2023-10-24 13:00:00,P3_CH,0,1146.43532360502
2023-10-24 14:00:00,BH20-29_CH,0,1143.06435468998
2023-10-24 14:00:00,BH20-29_ExWR,0,1142.91009952363
2023-10-24 14:00:00,BH20-29_GP-GC,0,1142.89446250781
2023-10-24 14:00:00,BH20-29_WR,0,1142.65695369389
2023-10-24 14:00:00,P3_CH,0,1146.43457158088
2023-10-24 15:00:00,BH20-29_CH,0,1143.06256037497
2023-10-24 15:00:00,BH20-29_ExWR,0,1142.90890892785
2023-10-24 15:00:00,BH20-29_GP-GC,0,1142.89373006573
2023-10-24 15:00:00,BH20-29_WR,0,1142.65531337376
2023-10-24 15:00:00,P3_CH,0,1146.43503436499
2023-10-24 16:00:00,BH20-29_CH,0,1143.06297691245
2023-10-24 16:00:00,BH20-29_ExWR,0,1142.90940731682
2023-10-24 16:00:00,BH20-29_GP-GC,0,1142.89436697189
2023-10-24 16:00:00,BH20-29_WR,0,1142.65518957598
2023-10-24 16:00:00,P3_CH,0,1146.43607562896
2023-10-24 17:00:00,BH20-29_CH,0,1143.06320120184
2023-10-24 17:00:00,BH20-29_ExWR,0,1142.91145624865
2023-10-24 17:00:00,BH20-29_GP-GC,0,1142.8959592369
2023-10-24 17:00:00,BH20-29_WR,0,1142.65656682601
2023-10-24 17:00:00,P3_CH,0,1146.43862093936
2023-10-24 18:00:00,BH20-29_CH,0,1143.06534797119
2023-10-24 18:00:00,BH20-29_ExWR,0,1142.91522185044
2023-10-24 18:00:00,BH20-29_GP-GC,0,1142.89904822937
2023-10-24 18:00:00,BH20-29_WR,0,1142.65959986901
2023-10-24 18:00:00,P3_CH,0,1146.44160010668
2023-10-24 19:00:00,BH20-29_CH,0,1143.06944925907
2023-10-24 19:00:00,BH20-29_ExWR,0,1142.92286379646
2023-10-24 19:00:00,BH20-29_GP-GC,0,1142.90560835049
2023-10-24 19:00:00,BH20-29_WR,0,1142.6656814214
2023-10-24 19:00:00,P3_CH,0,1146.44686425904
2023-10-24 20:00:00,BH20-29_CH,0,1143.08354740793
2023-10-24 20:00:00,BH20-29_ExWR,0,1142.9281799245
2023-10-24 20:00:00,BH20-29_GP-GC,0,1142.91013037001
2023-10-24 20:00:00,BH20-29_WR,0,1142.67094280638
2023-10-24 20:00:00,P3_CH,0,1146.45071113366
2023-10-24 21:00:00,BH20-29_CH,0,1143.08915461407
2023-10-24 21:00:00,BH20-29_ExWR,0,1142.93274846657
2023-10-24 21:00:00,BH20-29_GP-GC,0,1142.91417470747
2023-10-24 21:00:00,BH20-29_WR,0,1142.67552329948
2023-10-24 21:00:00,P3_CH,0,1146.45406629839
2023-10-24 22:00:00,BH20-29_CH,0,1143.08851379086
2023-10-24 22:00:00,BH20-29_ExWR,0,1142.94036269213
2023-10-24 22:00:00,BH20-29_GP-GC,0,1142.92108510221
2023-10-24 22:00:00,BH20-29_WR,0,1142.68231665435
2023-10-24 22:00:00,P3_CH,0,1146.45930150469
2023-10-24 23:00:00,BH20-29_CH,0,1143.08825746155
2023-10-24 23:00:00,BH20-29_ExWR,0,1142.94401751543
2023-10-24 23:00:00,BH20-29_GP-GC,0,1142.92417407698
2023-10-24 23:00:00,BH20-29_WR,0,1142.68677333521
2023-10-24 23:00:00,P3_CH,0,1146.46225172734
2023-10-25 00:00:00,BH20-29_CH,0,1143.08870603783
2023-10-25 00:00:00,BH20-29_ExWR,0,1142.94659250262
2023-10-25 00:00:00,BH20-29_GP-GC,0,1142.92640323269
2023-10-25 00:00:00,BH20-29_WR,0,1142.69014679107
2023-10-25 00:00:00,P3_CH,0,1146.46456562539
2023-10-25 01:00:00,BH20-29_CH,0,1143.08851379086
2023-10-25 01:00:00,BH20-29_ExWR,0,1142.94908442419
2023-10-25 01:00:00,BH20-29_GP-GC,0,1142.92856869714
2023-10-25 01:00:00,BH20-29_WR,0,1142.69305600714
2023-10-25 01:00:00,P3_CH,0,1146.4672266059
2023-10-25 02:00:00,BH20-29_CH,0,1143.08780888522
2023-10-25 02:00:00,BH20-29_ExWR,0,1142.94988737638
2023-10-25 02:00:00,BH20-29_GP-GC,0,1142.92911006309
2023-10-25 02:00:00,BH20-29_WR,0,1142.69452608876
2023-10-25 02:00:00,P3_CH,0,1146.46881740831
2023-10-25 03:00:00,BH20-29_CH,0,1143.08819337922
2023-10-25 03:00:00,BH20-29_ExWR,0,1142.95235160797
2023-10-25 03:00:00,BH20-29_GP-GC,0,1142.93127552621
2023-10-25 03:00:00,BH20-29_WR,0,1142.69683179443
2023-10-25 03:00:00,P3_CH,0,1146.47133376674
2023-10-25 04:00:00,BH20-29_CH,0,1143.08870603783
2023-10-25 04:00:00,BH20-29_ExWR,0,1142.95290536768
2023-10-25 04:00:00,BH20-29_GP-GC,0,1142.93175320175
2023-10-25 04:00:00,BH20-29_WR,0,1142.6978531132
2023-10-25 04:00:00,P3_CH,0,1146.47301133783
2023-10-25 05:00:00,BH20-29_CH,0,1143.0906925894
2023-10-25 05:00:00,BH20-29_ExWR,0,1142.95484352607
2023-10-25 05:00:00,BH20-29_GP-GC,0,1142.9335046783
2023-10-25 05:00:00,BH20-29_WR,0,1142.69952436144
2023-10-25 05:00:00,P3_CH,0,1146.47518060937
2023-10-25 06:00:00,BH20-29_CH,0,1143.09287138689
2023-10-25 06:00:00,BH20-29_ExWR,0,1142.95816608119
2023-10-25 06:00:00,BH20-29_GP-GC,0,1142.93668917933
2023-10-25 06:00:00,BH20-29_WR,0,1142.7023407223
2023-10-25 06:00:00,P3_CH,0,1146.47830435759
2023-10-25 07:00:00,BH20-29_CH,0,1143.09726101985
2023-10-25 07:00:00,BH20-29_ExWR,0,1142.96015961299
2023-10-25 07:00:00,BH20-29_GP-GC,0,1142.93850434388
2023-10-25 07:00:00,BH20-29_WR,0,1142.70444525414
2023-10-25 07:00:00,P3_CH,0,1146.48125456119
2023-10-25 08:00:00,BH20-29_CH,0,1143.10181085391
2023-10-25 08:00:00,BH20-29_ExWR,0,1142.9661402026
2023-10-25 08:00:00,BH20-29_GP-GC,0,1142.94433197236
2023-10-25 08:00:00,BH20-29_WR,0,1142.70901022673
2023-10-25 08:00:00,P3_CH,0,1146.48663433662
2023-10-25 09:00:00,BH20-29_CH,0,1143.10793069396
2023-10-25 09:00:00,BH20-29_ExWR,0,1142.9709578935
2023-10-25 09:00:00,BH20-29_GP-GC,0,1142.94885395196
2023-10-25 09:00:00,BH20-29_WR,0,1142.71380730983
2023-10-25 09:00:00,P3_CH,0,1146.49039438887
2023-10-25 10:00:00,BH20-29_CH,0,1143.11007744217
2023-10-25 10:00:00,BH20-29_ExWR,0,1142.97361592746
2023-10-25 10:00:00,BH20-29_GP-GC,0,1142.95098756044
2023-10-25 10:00:00,BH20-29_WR,0,1142.71659270975
2023-10-25 10:00:00,P3_CH,0,1146.49354704436
2023-10-25 11:00:00,BH20-29_CH,0,1143.11228827137
2023-10-25 11:00:00,BH20-29_ExWR,0,1142.97591401794
2023-10-25 11:00:00,BH20-29_GP-GC,0,1142.953089323
2023-10-25 11:00:00,BH20-29_WR,0,1142.71933168408
2023-10-25 11:00:00,P3_CH,0,1146.49551383691
2023-10-25 12:00:00,BH20-29_CH,0,1143.11270480429
2023-10-25 12:00:00,BH20-29_ExWR,0,1142.97660621362
2023-10-25 12:00:00,BH20-29_GP-GC,0,1142.9532485474
2023-10-25 12:00:00,BH20-29_WR,0,1142.72092554945
2023-10-25 12:00:00,P3_CH,0,1146.49655507949
2023-10-25 13:00:00,BH20-29_CH,0,1143.11091050837
2023-10-25 13:00:00,BH20-29_ExWR,0,1142.97605245708
2023-10-25 13:00:00,BH20-29_GP-GC,0,1142.9525798049
2023-10-25 13:00:00,BH20-29_WR,0,1142.72104934479
2023-10-25 13:00:00,P3_CH,0,1146.49733601118
2023-10-25 14:00:00,BH20-29_CH,0,1143.10850743238
2023-10-25 14:00:00,BH20-29_ExWR,0,1142.97392049374
2023-10-25 14:00:00,BH20-29_GP-GC,0,1142.9504461972
2023-10-25 14:00:00,BH20-29_WR,0,1142.71971854467
2023-10-25 14:00:00,P3_CH,0,1146.49710462403
2023-10-25 15:00:00,BH20-29_CH,0,1143.10898804768
2023-10-25 15:00:00,BH20-29_ExWR,0,1142.97516644648
2023-10-25 15:00:00,BH20-29_GP-GC,0,1142.95143338895
2023-10-25 15:00:00,BH20-29_WR,0,1142.72052321458
2023-10-25 15:00:00,P3_CH,0,1146.49826155958
2023-10-25 16:00:00,BH20-29_CH,0,1143.1120960254
2023-10-25 16:00:00,BH20-29_ExWR,0,1142.97480650461
2023-10-25 16:00:00,BH20-29_GP-GC,0,1142.95082833596
2023-10-25 16:00:00,BH20-29_WR,0,1142.72056963783
2023-10-25 16:00:00,P3_CH,0,1146.49930280119
2023-10-25 17:00:00,BH20-29_CH,0,1143.10693742205
2023-10-25 17:00:00,BH20-29_ExWR,0,1142.97361592746
2023-10-25 17:00:00,BH20-29_GP-GC,0,1142.94955453994
2023-10-25 17:00:00,BH20-29_WR,0,1142.71984234006
2023-10-25 17:00:00,P3_CH,0,1146.49973665175
2023-10-25 18:00:00,BH20-29_CH,0,1143.10687333998
2023-10-25 18:00:00,BH20-29_ExWR,0,1142.97372667884
2023-10-25 18:00:00,BH20-29_GP-GC,0,1142.94958638484
2023-10-25 18:00:00,BH20-29_WR,0,1142.71971854467
2023-10-25 18:00:00,P3_CH,0,1146.50115389647
2023-10-25 19:00:00,BH20-29_CH,0,1143.10937253989
2023-10-25 19:00:00,BH20-29_ExWR,0,1142.97621858405
2023-10-25 19:00:00,BH20-29_GP-GC,0,1142.95213397651
2023-10-25 19:00:00,BH20-29_WR,0,1142.72165284699
2023-10-25 19:00:00,P3_CH,0,1146.50398838386
2023-10-25 20:00:00,BH20-29_CH,0,1143.11091050837
2023-10-25 20:00:00,BH20-29_ExWR,0,1142.97641239884
2023-10-25 20:00:00,BH20-29_GP-GC,0,1142.95226135605
2023-10-25 20:00:00,BH20-29_WR,0,1142.72207065615
2023-10-25 20:00:00,P3_CH,0,1146.50474039026
2023-10-25 21:00:00,BH20-29_CH,0,1143.11103867239
2023-10-25 21:00:00,BH20-29_ExWR,0,1142.97660621362
2023-10-25 21:00:00,BH20-29_GP-GC,0,1142.95245242536
2023-10-25 21:00:00,BH20-29_WR,0,1142.72222540026
2023-10-25 21:00:00,P3_CH,0,1146.50601301604
2023-10-25 22:00:00,BH20-29_CH,0,1143.11183969742
2023-10-25 22:00:00,BH20-29_ExWR,0,1142.97685540403
2023-10-25 22:00:00,BH20-29_GP-GC,0,1142.95273902931
2023-10-25 22:00:00,BH20-29_WR,0,1142.72262773494
2023-10-25 22:00:00,P3_CH,0,1146.50745918103
2023-10-25 23:00:00,BH20-29_CH,0,1143.11036581126
2023-10-25 23:00:00,BH20-29_ExWR,0,1142.97516644648
2023-10-25 23:00:00,BH20-29_GP-GC,0,1142.95117862981
2023-10-25 23:00:00,BH20-29_WR,0,1142.72142073077
2023-10-25 23:00:00,P3_CH,0,1146.50766164408
2023-10-26 00:00:00,BH20-29_CH,0,1143.10841130932
2023-10-26 00:00:00,BH20-29_ExWR,0,1142.97284066773
2023-10-26 00:00:00,BH20-29_GP-GC,0,1142.94894948669
2023-10-26 00:00:00,BH20-29_WR,0,1142.71950190274
2023-10-26 00:00:00,P3_CH,0,1146.50743025774
2023-10-26 01:00:00,BH20-29_CH,0,1143.10706558618
2023-10-26 01:00:00,BH20-29_ExWR,0,1142.97070870273
2023-10-26 01:00:00,BH20-29_GP-GC,0,1142.946911412
2023-10-26 01:00:00,BH20-29_WR,0,1142.71766044577
2023-10-26 01:00:00,P3_CH,0,1146.50725671798
2023-10-26 02:00:00,BH20-29_CH,0,1143.10549557535
2023-10-26 02:00:00,BH20-29_ExWR,0,1142.97032107261
2023-10-26 02:00:00,BH20-29_GP-GC,0,1142.94640189318
2023-10-26 02:00:00,BH20-29_WR,0,1142.71684030075
2023-10-26 02:00:00,P3_CH,0,1146.50783518381
2023-10-26 03:00:00,BH20-29_CH,0,1143.10966090902
2023-10-26 03:00:00,BH20-29_ExWR,0,1142.96752459711
2023-10-26 03:00:00,BH20-29_GP-GC,0,1142.94382245324
2023-10-26 03:00:00,BH20-29_WR,0,1142.71479767452
2023-10-26 03:00:00,P3_CH,0,1146.50685179182
2023-10-26 04:00:00,BH20-29_CH,0,1143.11475542732
2023-10-26 04:00:00,BH20-29_ExWR,0,1142.9645896802
2023-10-26 04:00:00,BH20-29_GP-GC,0,1142.94102009701
2023-10-26 04:00:00,BH20-29_WR,0,1142.7123062878
2023-10-26 04:00:00,P3_CH,0,1146.50586839951
2023-10-26 05:00:00,BH20-29_CH,0,1143.1043741387
2023-10-26 05:00:00,BH20-29_ExWR,0,1142.96312222096
2023-10-26 05:00:00,BH20-29_GP-GC,0,1142.93949153832
2023-10-26 05:00:00,BH20-29_WR,0,1142.71072789276
2023-10-26 05:00:00,P3_CH,0,1146.50572378296
2023-10-26 06:00:00,BH20-29_CH,0,1143.10225942886
2023-10-26 06:00:00,BH20-29_ExWR,0,1142.96251308679
2023-10-26 06:00:00,BH20-29_GP-GC,0,1142.93901386362
2023-10-26 06:00:00,BH20-29_WR,0,1142.70975300134
2023-10-26 06:00:00,P3_CH,0,1146.50621547918
2023-10-26 07:00:00,BH20-29_CH,0,1143.10328474284
2023-10-26 07:00:00,BH20-29_ExWR,0,1142.96276227805
2023-10-26 07:00:00,BH20-29_GP-GC,0,1142.93926862346
2023-10-26 07:00:00,BH20-29_WR,0,1142.70948993535
2023-10-26 07:00:00,P3_CH,0,1146.50760379749
2023-10-26 08:00:00,BH20-29_CH,0,1143.10443822081
2023-10-26 08:00:00,BH20-29_ExWR,0,1142.96453430439
2023-10-26 08:00:00,BH20-29_GP-GC,0,1142.9408290272
2023-10-26 08:00:00,BH20-29_WR,0,1142.71055767365
2023-10-26 08:00:00,P3_CH,0,1146.50957058064
2023-10-26 09:00:00,BH20-29_CH,0,1143.10764232471
2023-10-26 09:00:00,BH20-29_ExWR,0,1142.96647245733
2023-10-26 09:00:00,BH20-29_GP-GC,0,1142.94280341482
2023-10-26 09:00:00,BH20-29_WR,0,1142.71208964539
2023-10-26 09:00:00,P3_CH,0,1146.51150843922
2023-10-26 10:00:00,BH20-29_CH,0,1143.10777048882
2023-10-26 10:00:00,BH20-29_ExWR,0,1142.96638939365
2023-10-26 10:00:00,BH20-29_GP-GC,0,1142.94270787995
2023-10-26 10:00:00,BH20-29_WR,0,1142.71205869647
2023-10-26 10:00:00,P3_CH,0,1146.51249182966
2023-10-26 11:00:00,BH20-29_CH,0,1143.10687333998
2023-10-26 11:00:00,BH20-29_ExWR,0,1142.96528187777
2023-10-26 11:00:00,BH20-29_GP-GC,0,1142.94162515135
2023-10-26 11:00:00,BH20-29_WR,0,1142.71116117775
2023-10-26 11:00:00,P3_CH,0,1146.51269429235
2023-10-26 12:00:00,BH20-29_CH,0,1143.10578394472
2023-10-26 12:00:00,BH20-29_ExWR,0,1142.96403592206
2023-10-26 12:00:00,BH20-29_GP-GC,0,1142.94047873254
2023-10-26 12:00:00,BH20-29_WR,0,1142.71009343965
2023-10-26 12:00:00,P3_CH,0,1146.51257859939
2023-10-26 13:00:00,BH20-29_CH,0,1143.10142636107
2023-10-26 13:00:00,BH20-29_ExWR,0,1142.9581107053
2023-10-26 13:00:00,BH20-29_GP-GC,0,1142.93512877411
2023-10-26 13:00:00,BH20-29_WR,0,1142.70585343279
2023-10-26 13:00:00,P3_CH,0,1146.50959950391
2023-10-26 14:00:00,BH20-29_CH,0,1143.09546671784
2023-10-26 14:00:00,BH20-29_ExWR,0,1142.95368063114
2023-10-26 14:00:00,BH20-29_GP-GC,0,1142.93127552621
2023-10-26 14:00:00,BH20-29_WR,0,1142.70161342055
2023-10-26 14:00:00,P3_CH,0,1146.50743025774
2023-10-26 15:00:00,BH20-29_CH,0,1143.09207035852
2023-10-26 15:00:00,BH20-29_ExWR,0,1142.9508287684
2023-10-26 15:00:00,BH20-29_GP-GC,0,1142.92939666856
2023-10-26 15:00:00,BH20-29_WR,0,1142.69879705907
2023-10-26 15:00:00,P3_CH,0,1146.50743025774
2023-10-26 16:00:00,BH20-29_CH,0,1143.08777684406
2023-10-26 16:00:00,BH20-29_ExWR,0,1142.94684169485
2023-10-26 16:00:00,BH20-29_GP-GC,0,1142.92688090876
2023-10-26 16:00:00,BH20-29_WR,0,1142.69520696845
2023-10-26 16:00:00,P3_CH,0,1146.50743025774
2023-10-26 17:00:00,BH20-29_CH,0,1143.08412414945
2023-10-26 17:00:00,BH20-29_ExWR,0,1142.94290999356
2023-10-26 17:00:00,BH20-29_GP-GC,0,1142.92436514752
2023-10-26 17:00:00,BH20-29_WR,0,1142.69135380656
2023-10-26 17:00:00,P3_CH,0,1146.50745918103
2023-10-26 18:00:00,BH20-29_CH,0,1143.08476497328
2023-10-26 18:00:00,BH20-29_ExWR,0,1142.94061188473
2023-10-26 18:00:00,BH20-29_GP-GC,0,1142.92321872419
2023-10-26 18:00:00,BH20-29_WR,0,1142.68878502948
2023-10-26 18:00:00,P3_CH,0,1146.50893426859
2023-10-26 19:00:00,BH20-29_CH,0,1143.08370761391
